created_by_id,latitude,longitude,police_station,created_datetime
FKUSR01989,12.9826402,77.5600727,Magadi Road,2024-02-18 00:02:46+00:00
FKUSR01987,12.9551243,77.5918634,Wilson Garden,2024-02-17 23:32:46+00:00
FKUSR01898,12.927597045898438,77.61617117857534,Madiwala,2024-02-17 22:53:46+00:00
FKUSR01985,12.9751629,77.5522369,Magadi Road,2024-02-17 22:44:46+00:00
FKUSR01817,13.019537,77.5531736,Yeshwanthpura,2024-02-17 19:24:46+00:00
FKUSR01040,13.0509926,77.5528532,Jalahalli,2024-02-17 09:12:46+00:00
FKUSR01120,12.9701216,77.6413381,Jeevanbheemanagar,2024-02-17 08:24:46+00:00
FKUSR01332,12.9564467,77.7450988,Whitefield,2024-02-17 07:44:46+00:00
FKUSR01547,12.9994638,77.5496647,Rajajinagar,2024-02-17 06:18:46+00:00
FKUSR01386,12.9686797,77.5370695,Vijayanagara,2024-02-17 01:47:46+00:00
FKUSR01605,12.9143566,77.4814063,Kengeri,2024-02-17 00:17:46+00:00
FKUSR01911,13.0194871,77.6433103,Banaswadi,2024-02-16 23:31:46+00:00
FKUSR01806,12.9699099,77.7003304,HAL Old Airport,2024-02-16 23:22:46+00:00
FKUSR01918,13.0317854,77.5682138,Sadashivanagar,2024-02-16 23:07:46+00:00
FKUSR01909,12.9584393,77.5864808,Wilson Garden,2024-02-16 22:57:46+00:00
FKUSR02643,12.8905918,77.644768,HSR Layout,2024-02-16 22:32:46+00:00
FKUSR01815,12.98315,77.5924733,Cubbon Park,2024-02-16 06:23:46+00:00
FKUSR01358,13.1841641,77.6798494,Chikkajala,2024-02-16 06:21:46+00:00
FKUSR01820,12.9554602,77.5860545,Wilson Garden,2024-02-16 05:43:46+00:00
FKUSR01505,12.9854648,77.4797196,Kamakshipalya,2024-02-16 05:39:46+00:00
FKUSR01809,12.9179267,77.4836367,Kengeri,2024-02-16 05:03:46+00:00
FKUSR01808,12.9854166,77.5268324,Kamakshipalya,2024-02-16 04:52:46+00:00
FKUSR00741,12.9152032,77.632244,HSR Layout,2024-02-16 02:04:46+00:00
FKUSR01800,12.9640562,77.5824355,Halasuru Gate,2024-02-16 01:39:46+00:00
FKUSR01801,12.959715417018122,77.51586631095323,Byatarayanapura,2024-02-16 01:18:46+00:00
FKUSR00820,13.0816829,77.548251,Yelahanka,2024-02-15 22:46:46+00:00
FKUSR01796,12.9609912,77.5117658,Jnanabharathi,2024-02-15 08:41:46+00:00
FKUSR01780,12.9641643,77.5839876,Halasuru Gate,2024-02-15 08:22:46+00:00
FKUSR01072,12.9861722,77.5190043,Kamakshipalya,2024-02-15 06:13:46+00:00
FKUSR01787,12.9649383,77.5386533,Vijayanagara,2024-02-15 05:48:46+00:00
FKUSR01348,12.971673,77.59777,Cubbon Park,2024-02-15 05:10:46+00:00
FKUSR01784,12.9386003,77.6321857,Ashok Nagar,2024-02-15 03:46:46+00:00
FKUSR01083,13.0386188,77.6257977,Hennuru,2024-02-15 03:42:46+00:00
FKUSR01802,12.9890077,77.5746407,Sheshadripuram,2024-02-15 03:29:46+00:00
FKUSR01112,13.041558,77.5472957,Jalahalli,2024-02-15 03:00:46+00:00
FKUSR01781,12.9613662,77.6360276,Halasur,2024-02-15 02:08:46+00:00
FKUSR01777,13.0508568,77.5527691,Jalahalli,2024-02-14 23:47:46+00:00
FKUSR01773,12.9692118,77.7499048,Whitefield,2024-02-14 22:05:46+00:00
FKUSR01765,12.9347115,77.6236805,Adugodi,2024-02-14 08:19:46+00:00
FKUSR02226,12.9969226,77.601261,R.T. Nagar,2024-02-14 07:41:46+00:00
FKUSR01761,12.9610199,77.527343,Byatarayanapura,2024-02-14 07:05:46+00:00
FKUSR00281,13.0574786,77.626179,Hennuru,2024-02-14 06:46:46+00:00
FKUSR01762,13.1037433,77.6012799,Yelahanka,2024-02-14 06:27:46+00:00
FKUSR01760,12.9856011,77.7080379,Mahadevapura,2024-02-14 06:15:46+00:00
FKUSR01089,13.0183201,77.6393678,Banaswadi,2024-02-14 05:49:46+00:00
FKUSR01453,12.8753096,77.5435554,Thalagattapura,2024-02-14 04:51:46+00:00
FKUSR01511,13.1019321,77.5991579,Yelahanka,2024-02-14 04:05:46+00:00
FKUSR01749,12.926871285209588,77.69478971589547,Bellandur,2024-02-13 23:53:46+00:00
FKUSR01752,12.9817432,77.7517109,Whitefield,2024-02-13 23:51:46+00:00
FKUSR01746,12.858206419853753,77.58939772356493,Hulimavu,2024-02-13 23:31:46+00:00
FKUSR01146,12.9710309,77.5375277,Vijayanagara,2024-02-13 22:08:46+00:00
FKUSR01744,12.9048421,77.5299793,K.S. Layout,2024-02-13 22:05:46+00:00
FKUSR02223,13.059802089917511,77.50691833888733,Chikkabanavara,2024-02-13 07:24:46+00:00
FKUSR01885,12.8707527,77.5832174,J.P. Nagar,2024-02-13 07:14:46+00:00
FKUSR01736,12.9345177,77.6097968,Madiwala,2024-02-13 06:12:46+00:00
FKUSR01411,12.9837667,77.577089,High ground,2024-02-13 05:42:46+00:00
FKUSR01884,12.9918075,77.6115136,Pulikeshinagar(F.Town),2024-02-13 05:15:46+00:00
FKUSR01136,13.0416678,77.614127,K.G. Halli,2024-02-13 02:09:46+00:00
FKUSR01322,12.9431248,77.5678461,Basavanagudi,2024-02-13 01:12:46+00:00
FKUSR01060,13.0428977,77.5903276,Kodigehalli,2024-02-12 22:30:46+00:00
FKUSR02225,12.90662160353148,77.57283713668585,K.S. Layout,2024-02-12 21:28:46+00:00
FKUSR01710,12.9322047,77.5156432,Kengeri,2024-02-12 08:57:46+00:00
FKUSR01095,12.969849806467586,77.74995680898428,Whitefield,2024-02-12 07:21:46+00:00
FKUSR02224,12.91758769060449,77.5735931,Jayanagara,2024-02-12 04:09:46+00:00
FKUSR01468,13.0076625,77.6127979,K.G. Halli,2024-02-12 03:50:46+00:00
FKUSR00913,12.9735559,77.6094063,Ashok Nagar,2024-02-12 03:05:46+00:00
FKUSR01037,12.9169925,77.629115,Madiwala,2024-02-12 00:10:46+00:00
FKUSR01569,13.2573073,77.712281,Devanahalli Airport,2024-02-11 09:56:46+00:00
FKUSR01789,12.9950783,77.6972202,Mahadevapura,2024-02-11 07:07:46+00:00
FKUSR00768,13.1890289,77.6804603,Devanahalli Airport,2024-02-11 06:00:46+00:00
FKUSR01286,12.9669964,77.600525,Ashok Nagar,2024-02-11 03:10:46+00:00
FKUSR01697,13.0272453,77.5431957,Yeshwanthpura,2024-02-11 00:40:46+00:00
FKUSR01683,12.8941154,77.6193121,Madiwala,2024-02-11 00:38:46+00:00
FKUSR01377,12.9737197,77.5830376,Halasuru Gate,2024-02-10 23:13:46+00:00
FKUSR01283,12.9170076,77.638156,HSR Layout,2024-02-10 21:45:46+00:00
FKUSR01462,12.9523774,77.5411782,Byatarayanapura,2024-02-10 19:25:46+00:00
FKUSR01853,13.0397112,77.5191015,Peenya,2024-02-10 09:33:46+00:00
FKUSR02125,13.1836352,77.679462,Chikkajala,2024-02-10 08:27:46+00:00
FKUSR01720,12.9549795,77.6800879,HAL Old Airport,2024-02-10 08:07:46+00:00
FKUSR01667,12.9308469,77.6142747,Madiwala,2024-02-10 06:21:46+00:00
FKUSR01188,12.8883571,77.5625815,Thalagattapura,2024-02-10 06:15:46+00:00
FKUSR01384,13.0262635,77.630992,K.G. Halli,2024-02-10 05:54:46+00:00
FKUSR01666,12.876241,77.5952156,Hulimavu,2024-02-10 05:53:46+00:00
FKUSR01662,13.0288894,77.540322,Yeshwanthpura,2024-02-10 04:47:46+00:00
FKUSR01212,12.9722379,77.6077776,Ashok Nagar,2024-02-10 01:05:46+00:00
FKUSR00578,12.9755534,77.5451532,Vijayanagara,2024-02-10 00:39:46+00:00
FKUSR01686,12.9671832,77.5884538,Halasuru Gate,2024-02-10 00:38:46+00:00
FKUSR00852,12.9734553,77.5508611,Magadi Road,2024-02-09 22:22:46+00:00
FKUSR00192,13.0512514,77.4856467,No Police Station,2024-02-09 21:06:46+00:00
FKUSR01361,12.9251382,77.6191318,Madiwala,2024-02-09 20:13:46+00:00
FKUSR01611,12.9271816,77.6164491,Madiwala,2024-02-09 08:32:46+00:00
FKUSR01065,13.0401341,77.5186968,Peenya,2024-02-09 08:14:46+00:00
FKUSR00474,12.9918039,77.5944968,High ground,2024-02-09 07:03:46+00:00
FKUSR01222,12.9916409,77.5713859,Malleshwaram,2024-02-09 05:25:46+00:00
FKUSR01636,12.9736687,77.5512959,Magadi Road,2024-02-09 05:10:46+00:00
FKUSR01633,13.0509903,77.5526865,Jalahalli,2024-02-09 00:57:46+00:00
FKUSR01147,12.9075931,77.5994799,J.P. Nagar,2024-02-09 00:46:46+00:00
FKUSR01644,13.007129,77.5792099,Sadashivanagar,2024-02-08 23:19:46+00:00
FKUSR01621,12.9830933,77.6107907,Shivajinagar,2024-02-08 22:10:46+00:00
FKUSR01661,13.1022881,77.6315763,Hennuru,2024-02-08 21:48:46+00:00
FKUSR01430,12.9789763,77.591984,Cubbon Park,2024-02-08 20:11:46+00:00
FKUSR01607,12.9732106,77.569257,Chamarajpet,2024-02-08 16:30:46+00:00
FKUSR01508,12.9991535,77.5497972,Rajajinagar,2024-02-08 06:08:46+00:00
FKUSR01504,12.9356601,77.5126624,Jnanabharathi,2024-02-08 05:20:46+00:00
FKUSR01587,12.9292265,77.6839196,HAL Old Airport,2024-02-08 03:41:46+00:00
FKUSR01580,12.9752215,77.6254744,Halasur,2024-02-07 23:48:46+00:00
FKUSR01641,13.024107726440642,77.54878923422527,Yeshwanthpura,2024-02-07 23:30:46+00:00
FKUSR01571,12.9002445,77.5858512,J.P. Nagar,2024-02-07 20:54:46+00:00
FKUSR01613,12.959343,77.6543521,Jeevanbheemanagar,2024-02-07 06:47:46+00:00
FKUSR02222,12.9858072,77.6449605,Banaswadi,2024-02-07 06:41:46+00:00
FKUSR01481,12.9654727,77.5849363,Halasuru Gate,2024-02-07 06:36:46+00:00
FKUSR00740,12.98844,77.6175321,Pulikeshinagar(F.Town),2024-02-07 01:30:46+00:00
FKUSR00029,12.9930789,77.5889918,High ground,2024-02-07 00:44:46+00:00
FKUSR01527,12.978981294608008,77.64096272000323,Jeevanbheemanagar,2024-02-07 00:04:46+00:00
FKUSR01522,12.9715078,77.5977001,Cubbon Park,2024-02-06 22:29:46+00:00
FKUSR01551,12.927349,77.5780188,Jayanagara,2024-02-06 21:26:46+00:00
FKUSR01509,13.007542,77.6941315,K.R. Pura,2024-02-06 17:24:46+00:00
FKUSR01506,12.974499,77.6077959,Ashok Nagar,2024-02-06 08:09:46+00:00
FKUSR01501,12.9728333,77.5116633,Jnanabharathi,2024-02-06 06:54:46+00:00
FKUSR01499,13.0236104,77.5849527,R.T. Nagar,2024-02-06 06:47:46+00:00
FKUSR01507,12.9168474,77.5731622,Banashankari,2024-02-06 06:25:46+00:00
FKUSR01604,13.0211953,77.6781288,Banaswadi,2024-02-06 06:17:46+00:00
FKUSR01492,12.973191,77.6110425,Ashok Nagar,2024-02-06 04:18:46+00:00
FKUSR01601,12.9712932,77.5978418,Cubbon Park,2024-02-06 03:35:46+00:00
FKUSR01602,12.9895978,77.6133511,Pulikeshinagar(F.Town),2024-02-06 03:23:46+00:00
FKUSR01565,13.048919,77.5499195,Jalahalli,2024-02-05 07:38:46+00:00
FKUSR01456,13.0599364,77.5069984,Chikkabanavara,2024-02-05 05:59:46+00:00
FKUSR01564,12.969875,77.606546,Ashok Nagar,2024-02-05 05:29:46+00:00
FKUSR01451,12.9727207,77.6085994,Ashok Nagar,2024-02-05 04:53:46+00:00
FKUSR01450,13.0492406,77.645635,Hennuru,2024-02-05 04:36:46+00:00
FKUSR02220,12.9323005,77.5156931,Kengeri,2024-02-05 04:19:46+00:00
FKUSR01110,12.9066983,77.63207,HSR Layout,2024-02-05 03:15:46+00:00
FKUSR01563,12.9750596,77.5523447,Magadi Road,2024-02-05 01:53:46+00:00
FKUSR01562,13.0405133,77.6243819,Hennuru,2024-02-05 00:26:46+00:00
FKUSR01185,12.97594343623228,77.62028474360704,Halasur,2024-02-04 06:41:46+00:00
FKUSR01179,12.9797634,77.6095517,Shivajinagar,2024-02-04 05:38:46+00:00
FKUSR01032,12.884143908070415,77.75342184528422,No Police Station,2024-02-03 22:59:46+00:00
FKUSR00356,13.0081854,77.6941743,K.R. Pura,2024-02-03 20:20:46+00:00
FKUSR00262,12.9937279,77.5717569,Malleshwaram,2024-02-03 06:36:46+00:00
FKUSR00993,13.0042897,77.6629595,Banaswadi,2024-02-03 06:20:46+00:00
FKUSR01000,12.9306106,77.6855237,HAL Old Airport,2024-02-03 02:31:46+00:00
FKUSR01164,12.9124762,77.5859268,J.P. Nagar,2024-02-03 00:40:46+00:00
FKUSR00778,12.99969,77.6252683,Pulikeshinagar(F.Town),2024-02-02 22:07:46+00:00
FKUSR00952,12.9972141,77.67002,Banaswadi,2024-02-02 21:34:46+00:00
FKUSR02221,12.9161067,77.5205733,Kengeri,2024-02-02 07:39:46+00:00
FKUSR00917,12.8985222,77.6514007,HSR Layout,2024-02-02 07:22:46+00:00
FKUSR00904,13.0882399,77.494954,Chikkabanavara,2024-02-02 06:38:46+00:00
FKUSR01018,12.9612084,77.5112751,Jnanabharathi,2024-02-02 04:54:46+00:00
FKUSR00891,12.95753,77.5526423,Chamarajpet,2024-02-02 04:32:46+00:00
FKUSR00886,12.9916764,77.5883622,High ground,2024-02-02 04:02:46+00:00
FKUSR01402,12.9840683,77.5782533,High ground,2024-02-02 01:54:46+00:00
FKUSR00866,12.9853409,77.5745781,Sheshadripuram,2024-02-02 01:11:46+00:00
FKUSR01241,12.94200303,77.60830687,Adugodi,2024-02-02 01:08:46+00:00
FKUSR00863,12.8762319,77.5958249,Hulimavu,2024-02-02 00:34:46+00:00
FKUSR00948,12.9859184,77.588531,High ground,2024-02-02 00:15:46+00:00
FKUSR00855,12.9879239,77.7338708,Mahadevapura,2024-02-02 00:08:46+00:00
FKUSR01510,12.91089550740784,77.5789441,J.P. Nagar,2024-02-01 23:11:46+00:00
FKUSR01304,12.9532015,77.5418079,Byatarayanapura,2024-02-01 20:30:46+00:00
FKUSR01458,12.9234658,77.5751678,Banashankari,2024-02-01 07:35:46+00:00
FKUSR00574,13.023544,77.5849405,R.T. Nagar,2024-02-01 06:22:46+00:00
FKUSR00678,12.9729752,77.5384121,Vijayanagara,2024-02-01 05:51:46+00:00
FKUSR01049,12.9739443,77.5817755,Halasuru Gate,2024-02-01 01:17:46+00:00
FKUSR01052,13.2451526,77.7128528,Devanahalli Airport,2024-02-01 00:18:46+00:00
FKUSR01056,13.0989422,77.5971816,Yelahanka,2024-01-31 23:59:46+00:00
FKUSR01383,12.95885,77.5715897,V.V.Puram (C.Pet),2024-01-31 22:02:46+00:00
FKUSR00405,12.9027487,77.5948882,J.P. Nagar,2024-01-31 21:30:46+00:00
FKUSR02642,12.9091656,77.5584897,K.S. Layout,2024-01-31 21:22:46+00:00
FKUSR01382,12.9723047,77.5939607,Cubbon Park,2024-01-31 20:30:46+00:00
FKUSR00589,12.9713228,77.5980574,Cubbon Park,2024-01-31 05:47:46+00:00
FKUSR02368,12.8911483,77.5947983,J.P. Nagar,2024-01-31 05:11:46+00:00
FKUSR00769,12.9717731,77.6581798,Jeevanbheemanagar,2024-01-31 02:23:46+00:00
FKUSR00767,13.0006191,77.6772182,Banaswadi,2024-01-31 01:11:46+00:00
FKUSR00848,12.8948673,77.5990452,J.P. Nagar,2024-01-30 21:48:46+00:00
FKUSR01004,12.9883567,77.5093107,Kamakshipalya,2024-01-30 20:41:46+00:00
FKUSR01432,13.0977661,77.5991005,Yelahanka,2024-01-30 18:59:46+00:00
FKUSR00750,12.9365595,77.7037473,HAL Old Airport,2024-01-30 07:49:46+00:00
FKUSR00854,12.940137,77.5576986,Basavanagudi,2024-01-30 02:26:46+00:00
FKUSR02420,12.9806696,77.5939629,Cubbon Park,2024-01-29 23:45:46+00:00
FKUSR01234,12.9749132,77.6078824,Ashok Nagar,2024-01-29 23:44:46+00:00
FKUSR02640,12.8896484,77.5916645,J.P. Nagar,2024-01-29 22:09:46+00:00
FKUSR00569,12.9050044,77.6305179,HSR Layout,2024-01-29 21:23:46+00:00
FKUSR01082,13.0111004,77.5506981,Malleshwaram,2024-01-29 20:52:46+00:00
FKUSR02639,13.0279733,77.542035,Yeshwanthpura,2024-01-29 20:44:46+00:00
FKUSR00884,12.9773008,77.5707522,Chamarajpet,2024-01-29 09:07:46+00:00
FKUSR01086,13.0021472,77.6327042,Banaswadi,2024-01-29 05:17:46+00:00
FKUSR01093,12.8698667,77.5372539,Thalagattapura,2024-01-29 02:47:46+00:00
FKUSR01106,12.9894756,77.5012208,Kamakshipalya,2024-01-28 06:30:46+00:00
FKUSR01389,12.970249,77.6103973,Ashok Nagar,2024-01-28 01:12:46+00:00
FKUSR01217,12.982984,77.7683229,Mahadevapura,2024-01-27 22:44:46+00:00
FKUSR02408,12.9781256,77.6150537,Shivajinagar,2024-01-27 21:18:46+00:00
FKUSR02636,12.9317402,77.6139401,Adugodi,2024-01-27 19:24:46+00:00
FKUSR00000,12.9203722,77.6207915,Madiwala,2024-01-27 07:07:46+00:00
FKUSR01238,12.8945297,77.6572576,HSR Layout,2024-01-27 05:47:46+00:00
FKUSR01128,12.9997693,77.6748469,Banaswadi,2024-01-26 19:03:46+00:00
FKUSR01388,13.1914221,77.6463723,Chikkajala,2024-01-26 08:16:46+00:00
FKUSR01131,12.9841003,77.6046957,Shivajinagar,2024-01-26 06:24:46+00:00
FKUSR02637,12.9872236,77.6038647,Shivajinagar,2024-01-26 06:06:46+00:00
FKUSR01312,13.0081623,77.6906166,K.R. Pura,2024-01-25 20:35:46+00:00
FKUSR01315,12.9344732,77.6297485,Adugodi,2024-01-25 05:20:46+00:00
FKUSR02633,12.9611507,77.5106222,Jnanabharathi,2024-01-25 05:20:46+00:00
FKUSR02635,12.9958317,77.6166064,Pulikeshinagar(F.Town),2024-01-25 04:24:46+00:00
FKUSR02291,13.0399889,77.5186857,Peenya,2024-01-25 02:39:46+00:00
FKUSR02638,12.9315757,77.5063069,Kengeri,2024-01-25 00:57:46+00:00
FKUSR01155,12.9169068,77.5969649,Jayanagara,2024-01-25 00:06:46+00:00
FKUSR02258,12.8969798,77.6584384,Bellandur,2024-01-24 22:17:46+00:00
FKUSR01159,12.9913096,77.5885469,High ground,2024-01-24 22:04:46+00:00
FKUSR01240,12.9859501,77.5895281,High ground,2024-01-24 22:01:46+00:00
FKUSR02307,12.9722993,77.5379862,Vijayanagara,2024-01-24 20:29:46+00:00
FKUSR02629,12.9838976,77.5743988,Sheshadripuram,2024-01-24 09:00:46+00:00
FKUSR02438,13.0416328,77.5143894,Peenya,2024-01-24 07:19:46+00:00
FKUSR02237,12.9277767,77.6800067,Bellandur,2024-01-24 06:22:46+00:00
FKUSR01235,12.8178886,77.6894942,Electronic City,2024-01-24 05:28:46+00:00
FKUSR01243,12.8453086,77.6653235,Electronic City,2024-01-24 02:02:46+00:00
FKUSR02547,12.9264253,77.5840978,Jayanagara,2024-01-24 01:02:46+00:00
FKUSR01245,12.9739608,77.626118,Halasur,2024-01-24 00:15:46+00:00
FKUSR01257,13.0211927,77.6787112,K.R. Pura,2024-01-23 08:51:46+00:00
FKUSR00472,12.9301023,77.5803871,Jayanagara,2024-01-23 05:49:46+00:00
FKUSR02624,12.8817929,77.6731186,Electronic City,2024-01-23 05:46:46+00:00
FKUSR01265,12.9870549,77.5803939,High ground,2024-01-23 04:49:46+00:00
FKUSR01266,12.9252664,77.6198241,Madiwala,2024-01-23 04:49:46+00:00
FKUSR01268,12.9838532,77.5779468,High ground,2024-01-23 03:58:46+00:00
FKUSR01272,12.981016130228332,77.58841689573396,Cubbon Park,2024-01-23 01:42:46+00:00
FKUSR02626,13.0426529,77.590811,Hebbala,2024-01-23 00:41:46+00:00
FKUSR02477,13.0028257,77.6613056,Banaswadi,2024-01-22 21:37:46+00:00
FKUSR02623,13.0055919,77.5933964,R.T. Nagar,2024-01-22 21:09:46+00:00
FKUSR01291,12.9122242,77.6816195,Bellandur,2024-01-22 06:52:46+00:00
FKUSR02323,12.8858437,77.5706902,Thalagattapura,2024-01-22 06:51:46+00:00
FKUSR02301,12.9226603,77.6514422,HSR Layout,2024-01-22 06:36:46+00:00
FKUSR02622,12.9885186,77.4729666,Kamakshipalya,2024-01-22 05:47:46+00:00
FKUSR01296,12.9853887,77.5268774,Kamakshipalya,2024-01-22 03:58:46+00:00
FKUSR00120,12.9372655,77.6018065,Adugodi,2024-01-22 01:56:46+00:00
FKUSR02634,12.9817853,77.6044126,Shivajinagar,2024-01-21 09:15:46+00:00
FKUSR02473,13.0005788,77.6162479,Pulikeshinagar(F.Town),2024-01-21 07:34:46+00:00
FKUSR02531,12.8992931,77.6516799,HSR Layout,2024-01-21 06:36:46+00:00
FKUSR02494,12.9717048,77.5977926,Cubbon Park,2024-01-21 06:05:46+00:00
FKUSR02252,12.9943839,77.6156164,Pulikeshinagar(F.Town),2024-01-21 05:23:46+00:00
FKUSR02616,12.9527488,77.5367147,Byatarayanapura,2024-01-21 05:10:46+00:00
FKUSR02336,12.9704468,77.5922172,Halasuru Gate,2024-01-21 04:54:46+00:00
FKUSR02609,12.9939482,77.7013365,Mahadevapura,2024-01-21 01:19:46+00:00
FKUSR02549,12.9857373,77.5265752,Kamakshipalya,2024-01-21 00:33:46+00:00
FKUSR02277,13.0004896,77.6763176,Banaswadi,2024-01-20 23:57:46+00:00
FKUSR02432,12.9940303,77.5893576,High ground,2024-01-20 23:47:46+00:00
FKUSR02543,13.0454289,77.5217606,Chikkabanavara,2024-01-20 21:01:46+00:00
FKUSR02625,12.9359089,77.615247,Adugodi,2024-01-20 12:33:46+00:00
FKUSR02305,13.0490318,77.4971299,Chikkabanavara,2024-01-20 04:46:46+00:00
FKUSR01370,12.9901049,77.5743786,Sheshadripuram,2024-01-20 04:13:46+00:00
FKUSR01608,12.9838076,77.577756,High ground,2024-01-20 04:12:46+00:00
FKUSR01338,12.9962867,77.58455,Sheshadripuram,2024-01-20 02:35:46+00:00
FKUSR01306,12.9892173,77.5925645,High ground,2024-01-20 00:07:46+00:00
FKUSR02440,12.9712466,77.5975847,Cubbon Park,2024-01-19 22:33:46+00:00
FKUSR02620,12.9245929,77.5309206,Kengeri,2024-01-19 20:27:46+00:00
FKUSR02560,12.8756175,77.6711234,Electronic City,2024-01-19 08:43:46+00:00
FKUSR00527,12.9355161,77.6075315,Mico Layout,2024-01-19 07:15:46+00:00
FKUSR02479,13.04118,77.5575967,Jalahalli,2024-01-19 06:36:46+00:00
FKUSR00090,13.0015626,77.5945569,R.T. Nagar,2024-01-19 05:44:46+00:00
FKUSR02617,13.0348689,77.5889497,Hebbala,2024-01-19 05:33:46+00:00
FKUSR02320,12.9668291,77.5741248,City Market,2024-01-19 04:54:46+00:00
FKUSR02352,12.9818985,77.588269,Cubbon Park,2024-01-19 03:35:46+00:00
FKUSR02615,12.9931645,77.588966,High ground,2024-01-19 02:12:46+00:00
FKUSR02621,12.9768114,77.579331,Upparpet,2024-01-18 23:16:46+00:00
FKUSR02384,12.9915483,77.6870067,Mahadevapura,2024-01-18 22:05:46+00:00
FKUSR02317,13.0436792,77.5114483,Chikkabanavara,2024-01-18 21:54:46+00:00
FKUSR02506,12.9249904,77.585978,Jayanagara,2024-01-18 20:43:46+00:00
FKUSR02614,13.0083041,77.6954934,K.R. Pura,2024-01-18 19:25:46+00:00
FKUSR02534,13.0287989,77.6638486,Hennuru,2024-01-18 08:26:46+00:00
FKUSR02611,12.9957808,77.6162948,Pulikeshinagar(F.Town),2024-01-18 05:57:46+00:00
FKUSR02472,13.0019555,77.6615228,Banaswadi,2024-01-18 04:32:46+00:00
FKUSR02539,13.1060868,77.5814602,Yelahanka,2024-01-18 01:00:46+00:00
FKUSR00386,13.04887763,77.49816476,Chikkabanavara,2024-01-18 00:57:46+00:00
FKUSR02610,12.9831455,77.5875717,High ground,2024-01-18 00:00:46+00:00
FKUSR02612,12.9118675,77.4805534,Kengeri,2024-01-17 22:51:46+00:00
FKUSR02630,12.9583432,77.5190537,Byatarayanapura,2024-01-17 22:49:46+00:00
FKUSR02527,12.954915,77.5854606,City Market,2024-01-17 05:23:46+00:00
FKUSR02217,12.9397784,77.6953959,HAL Old Airport,2024-01-17 03:34:46+00:00
FKUSR00555,12.9991498,77.5496556,Rajajinagar,2024-01-16 23:52:46+00:00
FKUSR01313,13.0711228,77.5925022,Kodigehalli,2024-01-16 23:30:46+00:00
FKUSR02460,12.9919268,77.6045985,Pulikeshinagar(F.Town),2024-01-16 21:28:46+00:00
FKUSR00283,12.9811235,77.610214,Shivajinagar,2024-01-16 09:01:46+00:00
FKUSR02431,13.0153477,77.5551677,Malleshwaram,2024-01-16 07:22:46+00:00
FKUSR02596,12.9867566,77.574524,Sheshadripuram,2024-01-16 06:43:46+00:00
FKUSR02631,13.0282733,77.7507203,Mahadevapura,2024-01-16 04:42:46+00:00
FKUSR02632,13.0068434,77.6124945,K.G. Halli,2024-01-16 03:20:46+00:00
FKUSR01339,12.9432538,77.603006,Adugodi,2024-01-16 01:18:46+00:00
FKUSR01558,13.034653333333331,77.52986,Yeshwanthpura,2024-01-16 00:29:46+00:00
FKUSR02145,12.9665402,77.505145,Jnanabharathi,2024-01-15 23:00:46+00:00
FKUSR02598,12.9373867,77.4926367,Jnanabharathi,2024-01-15 22:12:46+00:00
FKUSR02324,12.9789892,77.5908163,Cubbon Park,2024-01-15 01:41:46+00:00
FKUSR02606,13.2478785,77.7154748,Devanahalli Airport,2024-01-15 00:14:46+00:00
FKUSR02608,12.9603698,77.5044172,Jnanabharathi,2024-01-14 23:18:46+00:00
FKUSR02605,12.9345588,77.6162857,Adugodi,2024-01-14 06:34:46+00:00
FKUSR02475,13.0211713,77.6783153,Banaswadi,2024-01-14 05:30:46+00:00
FKUSR02287,13.0255416,77.6306694,K.G. Halli,2024-01-14 04:48:46+00:00
FKUSR02597,12.9427525,77.6222983,Adugodi,2024-01-14 02:32:46+00:00
FKUSR02257,13.0192625,77.5579198,Yeshwanthpura,2024-01-14 02:17:46+00:00
FKUSR02405,13.02309,77.6125406,K.G. Halli,2024-01-14 00:34:46+00:00
FKUSR02618,12.9892117,77.5082193,Kamakshipalya,2024-01-13 23:27:46+00:00
FKUSR02607,12.9892145,77.5082869,Kamakshipalya,2024-01-13 23:07:46+00:00
FKUSR02613,12.855187,77.6652975,Electronic City,2024-01-13 22:58:46+00:00
FKUSR01323,13.0498573,77.5931338,Hebbala,2024-01-13 07:51:46+00:00
FKUSR01331,12.9029144,77.6310424,Madiwala,2024-01-13 06:16:46+00:00
FKUSR02550,12.9017133,77.6605367,Bellandur,2024-01-13 06:02:46+00:00
FKUSR01336,12.973129753668424,77.64687180519104,Jeevanbheemanagar,2024-01-13 05:11:46+00:00
FKUSR01352,13.0264071,77.593298,R.T. Nagar,2024-01-12 23:46:46+00:00
FKUSR01357,12.906563216832378,77.57757626481128,J.P. Nagar,2024-01-12 22:27:46+00:00
FKUSR01360,13.0123732,77.6257558,Banaswadi,2024-01-12 21:25:46+00:00
FKUSR02218,13.0144207,77.6489839,Banaswadi,2024-01-12 07:43:46+00:00
FKUSR01368,12.995086,77.6970467,Mahadevapura,2024-01-12 04:31:46+00:00
FKUSR02600,12.9756717,77.5613744,Magadi Road,2024-01-12 03:46:46+00:00
FKUSR01374,12.911772,77.62617,HSR Layout,2024-01-12 02:21:46+00:00
FKUSR01387,12.9490301,77.6990233,HAL Old Airport,2024-01-11 22:38:46+00:00
FKUSR02275,12.9700108,77.6067104,Ashok Nagar,2024-01-11 22:00:46+00:00
FKUSR02380,12.9798035,77.5104566,Jnanabharathi,2024-01-11 06:49:46+00:00
